board,maxdistance
399
,8654.98700172
385
,8654.98700172
194
,8654.98700172
325
,8654.98700172
414
,8654.98700172
355
,8654.98700172
478
,8654.98700172
489
,8654.98700172
106
,8654.98700172
473
,8654.98700172
372
,8654.98700172
149
,8654.98700172
285
,8654.98700172
140
,8654.98700172
238
,8654.98700172
52
,8654.98700172
254
,8654.98700172
338
,8654.98700172
455
,8654.98700172
465
,8654.98700172
377
,8654.98700172
108
,8654.98700172
495
,8654.98700172
216
,8654.98700172
309
,8654.98700172
442
,8654.98700172
204
,8654.98700172
435
,8654.98700172
419
,8654.98700172
500
,8654.98700172
358
,8654.98700172
421
,8654.98700172
351
,8654.98700172
345
,8654.98700172
190
,8654.98700172
329
,8654.98700172
410
,8654.98700172
396
,8654.98700172
359
,8654.98700172
407
,8654.98700172
162
,8654.98700172
199
,8654.98700172
320
,8654.98700172
9
,8654.98700172
477
,8654.98700172
175
,8654.98700172
169
,8654.98700172
334
,8654.98700172
119
,8654.98700172
461
,8654.98700172
294
,8654.98700172
306
,8654.98700172
363
,8654.98700172
286
,8654.98700172
253
,8654.98700172
147
,8654.98700172
94
,8654.98700172
128
,8654.98700172
370
,8654.98700172
446
,8654.98700172
450
,8654.98700172
127
,8654.98700172
425
,8654.98700172
431
,8654.98700172
486
,8654.98700172
93
,8654.98700172
240
,8654.98700172
215
,8654.98700172
379
,8654.98700172
183
,8654.98700172
507
,8654.98700172
341
,8654.98700172
324
,8654.98700172
413
,8654.98700172
165
,8654.98700172
230
,8654.98700172
79
,8654.98700172
404
,8654.98700172
39
,8654.98700172
70
,8654.98700172
290
,8654.98700172
227
,8654.98700172
454
,8654.98700172
283
,8654.98700172
315
,8654.98700172
462
,8654.98700172
24
,8654.98700172
113
,8654.98700172
374
,8654.98700172
491
,8654.98700172
506
,8654.98700172
58
,8654.98700172
366
,8654.98700172
308
,8654.98700172
150
,8654.98700172
369
,8654.98700172
482
,8654.98700172
288
,8654.98700172
17
,8654.98700172
45
,8654.98700172
443
,8654.98700172
503
,8654.98700172
245
,8654.98700172
426
,8654.98700172
122
,8654.98700172
269
,8654.98700172
344
,8654.98700172
388
,8654.98700172
510
,8654.98700172
397
,8654.98700172
428
,8654.98700172
400
,8654.98700172
323
,8654.98700172
497
,8654.98700172
416
,8654.98700172
88
,8654.98700172
390
,8654.98700172
233
,8654.98700172
471
,8654.98700172
297
,8654.98700172
305
,8654.98700172
335
,8654.98700172
224
,8654.98700172
490
,8654.98700172
248
,8654.98700172
252
,8654.98700172
447
,8654.98700172
365
,8654.98700172
457
,8654.98700172
209
,8654.98700172
430
,8654.98700172
279
,8654.98700172
498
,8654.98700172
440
,8654.98700172
340
,8654.98700172
488
,8654.98700172
270
,8654.98700172
246
,8654.98700172
99
,8654.98700172
449
,8654.98700172
509
,8654.98700172
357
,8654.98700172
394
,8654.98700172
124
,8654.98700172
475
,8654.98700172
172
,8654.98700172
360
,8654.98700172
164
,8654.98700172
422
,8654.98700172
184
,8654.98700172
103
,8654.98700172
236
,8654.98700172
73
,8654.98700172
220
,8654.98700172
280
,8654.98700172
316
,8654.98700172
463
,8654.98700172
219
,8654.98700172
300
,8654.98700172
229
,8654.98700172
375
,8654.98700172
210
,8654.98700172
368
,8654.98700172
483
,8654.98700172
452
,8654.98700172
289
,8654.98700172
493
,8654.98700172
468
,8654.98700172
437
,8654.98700172
135
,8654.98700172
63
,8654.98700172
484
,8654.98700172
274
,8654.98700172
318
,8654.98700172
343
,8654.98700172
181
,8654.98700172
505
,8654.98700172
44
,8654.98700172
353
,8654.98700172
434
,8654.98700172
511
,8654.98700172
35
,8654.98700172
401
,8654.98700172
197
,8654.98700172
322
,8654.98700172
415
,8654.98700172
354
,8654.98700172
479
,8654.98700172
391
,8654.98700172
470
,8654.98700172
332
,8654.98700172
178
,8654.98700172
239
,8654.98700172
464
,8654.98700172
299
,8654.98700172
249
,8654.98700172
303
,8654.98700172
255
,8654.98700172
155
,8654.98700172
313
,8654.98700172
348
,8654.98700172
433
,8654.98700172
67
,8654.98700172
436
,8654.98700172
109
,8654.98700172
207
,8654.98700172
42
,8654.98700172
91
,8654.98700172
125
,8654.98700172
185
,8654.98700172
480
,8654.98700172
458
,8654.98700172
277
,8654.98700172
501
,8654.98700172
499
,8654.98700172
267
,8654.98700172
508
,8654.98700172
350
,8654.98700172
429
,8654.98700172
84
,8654.98700172
411
,8654.98700172
30
,8654.98700172
381
,8654.98700172
260
,8654.98700172
474
,8654.98700172
406
,8654.98700172
504
,8654.98700172
496
,8654.98700172
235
,8654.98700172
174
,8654.98700172
380
,8654.98700172
72
,8654.98700172
118
,8654.98700172
460
,8654.98700172
218
,8654.98700172
159
,8654.98700172
129
,8654.98700172
250
,8654.98700172
144
,8654.98700172
451
,8654.98700172
310
,8654.98700172
492
,8654.98700172
213
,8654.98700172
373
,8654.98700172
445
,8654.98700172
243
,8654.98700172
424
,8654.98700172
116
,8654.98700172
485
,8654.98700172
456
,8654.98700172
200
,8654.98700172
319
,8654.98700172
378
,8654.98700172
180
,8654.98700172
264
,8654.98700172
409
,8654.98700172
81
,7355.32460194
34
,7355.32460194
402
,7355.32460194
392
,7355.32460194
29
,7355.32460194
166
,7355.32460194
231
,7355.32460194
170
,7355.32460194
333
,7355.32460194
179
,7355.32460194
71
,7355.32460194
291
,7355.32460194
226
,7355.32460194
298
,7355.32460194
302
,7355.32460194
367
,7355.32460194
282
,7355.32460194
27
,7355.32460194
112
,7355.32460194
432
,7355.32460194
43
,7355.32460194
64
,7355.32460194
90
,7355.32460194
481
,7355.32460194
276
,7355.32460194
244
,7355.32460194
123
,7355.32460194
389
,7355.32460194
268
,7355.32460194
85
,7355.32460194
346
,7355.32460194
261
,7355.32460194
417
,7355.32460194
206
,7355.32460194
105
,7355.32460194
234
,7355.32460194
23
,7355.32460194
55
,7355.32460194
68
,7355.32460194
208
,7355.32460194
311
,7355.32460194
466
,7355.32460194
212
,7355.32460194
14
,7355.32460194
117
,7355.32460194
201
,7355.32460194
137
,7355.32460194
40
,7355.32460194
438
,7355.32460194
49
,7355.32460194
271
,7355.32460194
384
,7355.32460194
448
,7355.32460194
356
,7355.32460194
403
,7355.32460194
195
,7355.32460194
393
,7355.32460194
472
,7355.32460194
171
,7355.32460194
8
,7355.32460194
330
,7355.32460194
51
,7355.32460194
100
,7355.32460194
237
,7355.32460194
301
,7355.32460194
257
,7355.32460194
339
,7355.32460194
143
,7355.32460194
228
,7355.32460194
211
,7355.32460194
453
,7355.32460194
205
,7355.32460194
494
,7355.32460194
187
,7355.32460194
134
,7355.32460194
418
,7355.32460194
62
,7355.32460194
259
,7355.32460194
275
,7355.32460194
191
,7355.32460194
328
,7355.32460194
352
,7355.32460194
387
,7355.32460194
32
,7355.32460194
161
,7355.32460194
196
,7355.32460194
476
,7355.32460194
176
,7355.32460194
168
,7355.32460194
223
,7355.32460194
104
,7355.32460194
362
,7355.32460194
287
,7355.32460194
314
,7355.32460194
146
,7355.32460194
312
,7355.32460194
467
,7355.32460194
69
,7355.32460194
154
,7355.32460194
126
,7355.32460194
349
,7355.32460194
66
,7355.32460194
114
,7355.32460194
371
,7355.32460194
92
,7355.32460194
241
,7355.32460194
214
,7355.32460194
41
,7355.32460194
182
,7355.32460194
487
,7355.32460194
423
,7355.32460194
36
,7355.32460194
266
,7355.32460194
412
,7355.32460194
83
,7355.32460194
347
,7355.32460194
382
,7355.32460194
405
,7355.32460194
78
,7355.32460194
331
,7355.32460194
38
,7355.32460194
293
,7355.32460194
158
,7355.32460194
336
,7355.32460194
265
,7355.32460194
361
,7355.32460194
251
,7355.32460194
110
,7355.32460194
145
,7355.32460194
96
,7355.32460194
16
,7355.32460194
444
,7355.32460194
242
,7355.32460194
502
,7355.32460194
121
,7355.32460194
427
,7355.32460194
459
,7355.32460194
203
,7355.32460194
87
,7355.32460194
386
,7355.32460194
263
,7355.32460194
408
,7355.32460194
273
,7355.32460194
398
,7355.32460194
160
,7355.32460194
89
,7355.32460194
107
,7355.32460194
232
,7355.32460194
177
,7355.32460194
304
,7355.32460194
76
,7355.32460194
284
,7355.32460194
21
,7355.32460194
296
,7355.32460194
141
,7355.32460194
225
,7355.32460194
364
,7355.32460194
115
,7355.32460194
376
,7355.32460194
139
,7355.32460194
217
,7355.32460194
152
,7355.32460194
441
,7355.32460194
278
,7355.32460194
420
,7355.32460194
98
,7355.32460194
132
,7355.32460194
247
,7355.32460194
193
,7355.32460194
326
,7355.32460194
395
,7355.32460194
6
,7355.32460194
173
,7355.32460194
163
,7355.32460194
198
,7355.32460194
321
,7355.32460194
57
,7355.32460194
337
,7355.32460194
221
,7355.32460194
102
,7355.32460194
317
,7355.32460194
295
,7355.32460194
307
,7355.32460194
281
,7355.32460194
156
,7355.32460194
469
,7355.32460194
189
,7355.32460194
120
,7355.32460194
60
,7355.32460194
342
,7355.32460194
439
,7355.32460194
148
,7355.32460194
101
,6451.04642675
153
,6451.04642675
3
,6451.04642675
133
,6451.04642675
33
,6451.04642675
222
,6451.04642675
157
,6451.04642675
188
,6451.04642675
61
,6451.04642675
18
,6451.04642675
130
,6451.04642675
37
,6451.04642675
82
,6451.04642675
74
,6451.04642675
383
,6451.04642675
65
,6451.04642675
97
,6451.04642675
202
,6451.04642675
86
,6451.04642675
262
,6451.04642675
7
,6451.04642675
77
,6451.04642675
54
,6451.04642675
138
,6451.04642675
131
,6451.04642675
192
,6451.04642675
327
,6451.04642675
50
,6451.04642675
256
,6451.04642675
142
,6451.04642675
151
,6451.04642675
186
,6451.04642675
46
,6451.04642675
258
,6451.04642675
28
,6451.04642675
167
,6451.04642675
53
,6451.04642675
26
,6451.04642675
11
,6451.04642675
25
,6451.04642675
292
,6451.04642675
22
,6451.04642675
56
,6451.04642675
75
,6451.04642675
111
,6451.04642675
95
,6451.04642675
15
,6451.04642675
272
,6451.04642675
59
,5769.99133449
13
,5769.99133449
20
,5769.99133449
31
,5769.99133449
80
,5769.99133449
5
,5769.99133449
136
,5769.99133449
48
,5769.99133449
19
,4561.5786741
10
,4561.5786741
2
,4561.5786741
12
,4561.5786741
47
,4561.5786741
4
,4561.5786741
1
,2884.99566723
