board,timetodeath
81
,99960.0
399
,99960.0
385
,99960.0
34
,99960.0
194
,99960.0
325
,99960.0
414
,99960.0
355
,99960.0
478
,99960.0
489
,99960.0
402
,99960.0
392
,99960.0
29
,99960.0
166
,99960.0
106
,99960.0
231
,99960.0
473
,99960.0
170
,99960.0
372
,99960.0
333
,99960.0
149
,99960.0
179
,99960.0
285
,99960.0
71
,99960.0
291
,99960.0
226
,99960.0
140
,99960.0
101
,99960.0
238
,99960.0
52
,99960.0
298
,99960.0
302
,99960.0
254
,99960.0
338
,99960.0
367
,99960.0
455
,99960.0
282
,99960.0
27
,99960.0
465
,99960.0
112
,99960.0
432
,99960.0
19
,99960.0
377
,99960.0
59
,99960.0
108
,99960.0
495
,99960.0
43
,99960.0
216
,99960.0
309
,99960.0
64
,99960.0
153
,99960.0
442
,99960.0
3
,99960.0
90
,99960.0
481
,99960.0
204
,99960.0
10
,99960.0
435
,99960.0
276
,99960.0
419
,99960.0
133
,99960.0
244
,99960.0
500
,99960.0
358
,99960.0
123
,99960.0
421
,99960.0
389
,99960.0
268
,99960.0
351
,99960.0
345
,99960.0
85
,99960.0
190
,99960.0
329
,99960.0
410
,99960.0
346
,99960.0
33
,99960.0
261
,99960.0
396
,99960.0
359
,99960.0
407
,99960.0
162
,99960.0
199
,99960.0
320
,99960.0
417
,99960.0
9
,99960.0
477
,99960.0
175
,99960.0
169
,99960.0
206
,99960.0
334
,99960.0
119
,99960.0
222
,99960.0
105
,99960.0
234
,99960.0
461
,99960.0
294
,99960.0
23
,99960.0
306
,99960.0
363
,99960.0
55
,99960.0
286
,99960.0
253
,99960.0
157
,99960.0
68
,99960.0
147
,99960.0
208
,99960.0
94
,99960.0
311
,99960.0
466
,99960.0
212
,99960.0
128
,99960.0
370
,99960.0
446
,99960.0
188
,99960.0
450
,99960.0
61
,99960.0
127
,99960.0
425
,99960.0
431
,99960.0
14
,99960.0
117
,99960.0
486
,99960.0
93
,99960.0
201
,99960.0
137
,99960.0
240
,99960.0
40
,99960.0
215
,99960.0
438
,99960.0
379
,99960.0
183
,99960.0
2
,99960.0
507
,99960.0
49
,99960.0
13
,99960.0
341
,99960.0
18
,99960.0
271
,99960.0
130
,99960.0
37
,99960.0
82
,99960.0
384
,99960.0
448
,99960.0
324
,99960.0
413
,99960.0
356
,99960.0
74
,99960.0
403
,99960.0
195
,99960.0
393
,99960.0
383
,99960.0
165
,99960.0
230
,99960.0
472
,99960.0
171
,99960.0
79
,99960.0
404
,99960.0
8
,99960.0
330
,99960.0
39
,99960.0
70
,99960.0
290
,99960.0
51
,99960.0
100
,99960.0
237
,99960.0
301
,99960.0
257
,99960.0
339
,99960.0
143
,99960.0
227
,99960.0
454
,99960.0
283
,99960.0
315
,99960.0
462
,99960.0
24
,99960.0
113
,99960.0
228
,99960.0
374
,99960.0
491
,99960.0
506
,99960.0
58
,99960.0
366
,99960.0
211
,99960.0
308
,99960.0
150
,99960.0
65
,99960.0
369
,99960.0
482
,99960.0
453
,99960.0
288
,99960.0
205
,99960.0
97
,99960.0
494
,99960.0
17
,99960.0
187
,99960.0
45
,99960.0
443
,99960.0
134
,99960.0
418
,99960.0
503
,99960.0
245
,99960.0
62
,99960.0
426
,99960.0
122
,99960.0
259
,99960.0
269
,99960.0
275
,99960.0
202
,99960.0
86
,99960.0
344
,99960.0
1
,99960.0
388
,99960.0
510
,99960.0
191
,99960.0
328
,99960.0
352
,99960.0
387
,99960.0
262
,99960.0
32
,99960.0
397
,99960.0
428
,99960.0
400
,99960.0
161
,99960.0
196
,99960.0
323
,99960.0
497
,99960.0
416
,99960.0
476
,99960.0
88
,99960.0
390
,99960.0
176
,99960.0
168
,99960.0
223
,99960.0
104
,99960.0
233
,99960.0
471
,99960.0
297
,99960.0
305
,99960.0
7
,99960.0
335
,99960.0
362
,99960.0
287
,99960.0
20
,99960.0
314
,99960.0
77
,99960.0
224
,99960.0
146
,99960.0
54
,99960.0
312
,99960.0
490
,99960.0
248
,99960.0
467
,99960.0
69
,99960.0
154
,99960.0
252
,99960.0
447
,99960.0
365
,99960.0
457
,99960.0
209
,99960.0
126
,99960.0
349
,99960.0
66
,99960.0
114
,99960.0
430
,99960.0
371
,99960.0
279
,99960.0
92
,99960.0
498
,99960.0
138
,99960.0
241
,99960.0
214
,99960.0
41
,99960.0
440
,99960.0
182
,99960.0
487
,99960.0
423
,99960.0
12
,99960.0
340
,99960.0
488
,99960.0
270
,99960.0
131
,99960.0
246
,99960.0
99
,99960.0
36
,99960.0
266
,99960.0
449
,99960.0
412
,99960.0
509
,99960.0
357
,99960.0
83
,99960.0
347
,99960.0
192
,99960.0
327
,99960.0
31
,99960.0
394
,99960.0
382
,99960.0
124
,99960.0
475
,99960.0
172
,99960.0
360
,99960.0
405
,99960.0
78
,99960.0
164
,99960.0
331
,99960.0
422
,99960.0
184
,99960.0
38
,99960.0
293
,99960.0
103
,99960.0
50
,99960.0
236
,99960.0
73
,99960.0
158
,99960.0
256
,99960.0
336
,99960.0
220
,99960.0
142
,99960.0
280
,99960.0
316
,99960.0
265
,99960.0
463
,99960.0
219
,99960.0
300
,99960.0
229
,99960.0
375
,99960.0
361
,99960.0
210
,99960.0
251
,99960.0
151
,99960.0
110
,99960.0
145
,99960.0
368
,99960.0
483
,99960.0
452
,99960.0
289
,99960.0
493
,99960.0
468
,99960.0
96
,99960.0
437
,99960.0
16
,99960.0
444
,99960.0
186
,99960.0
135
,99960.0
242
,99960.0
502
,99960.0
46
,99960.0
121
,99960.0
427
,99960.0
63
,99960.0
258
,99960.0
484
,99960.0
459
,99960.0
274
,99960.0
203
,99960.0
318
,99960.0
343
,99960.0
87
,99960.0
181
,99960.0
505
,99960.0
44
,99960.0
353
,99960.0
386
,99960.0
434
,99960.0
263
,99960.0
408
,99960.0
273
,99960.0
511
,99960.0
80
,99960.0
398
,99960.0
35
,99960.0
401
,99960.0
160
,99960.0
197
,99960.0
322
,99960.0
415
,99960.0
354
,99960.0
479
,99960.0
89
,99960.0
391
,99960.0
28
,99960.0
167
,99960.0
107
,99960.0
232
,99960.0
470
,99960.0
177
,99960.0
304
,99960.0
332
,99960.0
76
,99960.0
178
,99960.0
284
,99960.0
21
,99960.0
296
,99960.0
141
,99960.0
225
,99960.0
239
,99960.0
53
,99960.0
464
,99960.0
299
,99960.0
249
,99960.0
303
,99960.0
5
,99960.0
255
,99960.0
155
,99960.0
364
,99960.0
26
,99960.0
313
,99960.0
348
,99960.0
433
,99960.0
67
,99960.0
115
,99960.0
376
,99960.0
436
,99960.0
109
,99960.0
207
,99960.0
42
,99960.0
139
,99960.0
91
,99960.0
217
,99960.0
125
,99960.0
152
,99960.0
185
,99960.0
441
,99960.0
480
,99960.0
278
,99960.0
420
,99960.0
458
,99960.0
11
,99960.0
98
,99960.0
47
,99960.0
277
,99960.0
132
,99960.0
501
,99960.0
247
,99960.0
25
,99960.0
499
,99960.0
267
,99960.0
508
,99960.0
350
,99960.0
429
,99960.0
84
,99960.0
193
,99960.0
326
,99960.0
411
,99960.0
395
,99960.0
30
,99960.0
381
,99960.0
6
,99960.0
260
,99960.0
474
,99960.0
173
,99960.0
406
,99960.0
163
,99960.0
504
,99960.0
198
,99960.0
321
,99960.0
496
,99960.0
57
,99960.0
292
,99960.0
235
,99960.0
174
,99960.0
380
,99960.0
72
,99960.0
118
,99960.0
337
,99960.0
221
,99960.0
102
,99960.0
317
,99960.0
460
,99960.0
22
,99960.0
295
,99960.0
218
,99960.0
307
,99960.0
159
,99960.0
56
,99960.0
75
,99960.0
281
,99960.0
129
,99960.0
156
,99960.0
250
,99960.0
111
,99960.0
144
,99960.0
451
,99960.0
95
,99960.0
4
,99960.0
310
,99960.0
492
,99960.0
469
,99960.0
213
,99960.0
373
,99960.0
189
,99960.0
445
,99960.0
243
,99960.0
424
,99960.0
120
,99960.0
15
,99960.0
116
,99960.0
60
,99960.0
485
,99960.0
456
,99960.0
200
,99960.0
136
,99960.0
319
,99960.0
342
,99960.0
439
,99960.0
378
,99960.0
180
,99960.0
48
,99960.0
264
,99960.0
148
,99960.0
409
,99960.0
272
,99960.0
